Filter1;Start1;End1;Filter2;Start2;End2;;;
EMMA;2023-06-30T11:00:00Z;2023-06-30T13:00:00Z;UNEM;2023-06-30T08:00:00Z;2023-06-30T11:00:00Z;;;
EMMA;2023-06-30T11:00:00Z;2023-06-30T13:00:00Z;SkyWalker;2023-06-30T08:00:00Z;2023-06-30T11:00:00Z;;;
EMMA;2023-06-30T11:00:00Z;2023-06-30T13:00:00Z;SDH;2023-06-30T08:00:00Z;2023-06-30T11:00:00Z;;;
EMMA;2023-06-30T11:00:00Z;2023-06-30T13:00:00Z;LucentOMS;2023-06-30T08:00:00Z;2023-06-30T12:00:00Z;;;
EMMA;2023-06-30T11:00:00Z;2023-06-30T13:00:00Z;EML;2023-06-30T08:00:00Z;2023-06-30T12:00:00Z;;;
EMMA;2023-06-30T11:00:00Z;2023-06-30T13:00:00Z;vRealize;2023-06-30T08:00:00Z;2023-06-30T12:00:00Z;;;
EMMA;2023-06-30T11:00:00Z;2023-06-30T13:00:00Z;SCADA;2023-06-30T09:00:00Z;2023-06-30T12:00:00Z;;;
EMMA;2023-06-30T11:00:00Z;2023-06-30T13:00:00Z;NetAct;2023-06-30T09:00:00Z;2023-06-30T12:00:00Z;;;
EMMA;2023-06-30T11:00:00Z;2023-06-30T13:00:00Z;MileStone;2023-06-30T10:00:00Z;2023-06-30T12:00:00Z;;;
EMMA;2023-06-30T11:00:00Z;2023-06-30T13:00:00Z;Impact;2023-06-30T10:00:00Z;2023-06-30T13:00:00Z;;;
EMMA;2023-06-30T11:00:00Z;2023-06-30T13:00:00Z;DICA;2023-06-30T12:00:00Z;2023-06-30T14:00:00Z;;;
EMMA;2023-06-30T11:00:00Z;2023-06-30T13:00:00Z;Zabbix;2023-06-30T13:00:00Z;2023-06-30T15:00:00Z;;;
EMMA;2023-06-30T11:00:00Z;2023-06-30T13:00:00Z;NFM-P;2023-06-30T13:00:00Z;2023-06-30T15:00:00Z;;;
EMMA;2023-07-02T00:00:00Z;2023-07-02T02:00:00Z;LucentOMS;2023-07-01T19:00:00Z;2023-07-02T03:00:00Z;;;
EMMA;2023-07-02T00:00:00Z;2023-07-02T02:00:00Z;EML;2023-07-01T20:00:00Z;2023-07-02T01:00:00Z;;;
EMMA;2023-07-02T00:00:00Z;2023-07-02T02:00:00Z;DICA;2023-07-01T21:00:00Z;2023-07-02T00:00:00Z;;;
EMMA;2023-07-02T00:00:00Z;2023-07-02T02:00:00Z;UNEM;2023-07-01T21:00:00Z;2023-07-02T00:00:00Z;;;
EMMA;2023-07-02T00:00:00Z;2023-07-02T02:00:00Z;NFM-P;2023-07-01T21:00:00Z;2023-07-02T01:00:00Z;;;
EMMA;2023-07-02T00:00:00Z;2023-07-02T02:00:00Z;SDH;2023-07-01T21:00:00Z;2023-07-02T01:00:00Z;;;
EMMA;2023-07-02T00:00:00Z;2023-07-02T02:00:00Z;CA_Spectrum;2023-07-01T21:00:00Z;2023-07-02T03:00:00Z;;;
EMMA;2023-07-02T00:00:00Z;2023-07-02T02:00:00Z;NetAct;2023-07-01T22:00:00Z;2023-07-02T01:00:00Z;;;
EMMA;2023-07-02T00:00:00Z;2023-07-02T02:00:00Z;SCOM;2023-07-01T22:00:00Z;2023-07-02T03:00:00Z;;;
EMMA;2023-07-02T00:00:00Z;2023-07-02T02:00:00Z;Zabbix;2023-07-01T22:00:00Z;2023-07-02T03:00:00Z;;;
EMMA;2023-07-02T00:00:00Z;2023-07-02T02:00:00Z;C-NMS;2023-07-01T22:00:00Z;2023-07-02T04:00:00Z;;;
EMMA;2023-07-02T00:00:00Z;2023-07-02T02:00:00Z;HA;2023-07-01T23:00:00Z;2023-07-02T04:00:00Z;;;
EMMA;2023-07-02T00:00:00Z;2023-07-02T02:00:00Z;local6;2023-07-02T01:00:00Z;2023-07-02T04:00:00Z;;;
EMMA;2023-07-02T00:00:00Z;2023-07-02T02:00:00Z;Impact;2023-07-02T01:00:00Z;2023-07-02T04:00:00Z;;;
EMMA;2023-07-02T00:00:00Z;2023-07-02T02:00:00Z;OCC;2023-07-02T01:00:00Z;2023-07-02T04:00:00Z;;;
EMMA;2023-07-03T00:00:00Z;2023-07-03T02:00:00Z;SCOM;2023-07-02T22:00:00Z;2023-07-03T00:00:00Z;;;
EMMA;2023-07-03T00:00:00Z;2023-07-03T02:00:00Z;Zabbix;2023-07-02T22:00:00Z;2023-07-03T03:00:00Z;;;
EMMA;2023-07-03T00:00:00Z;2023-07-03T02:00:00Z;HA;2023-07-02T23:00:00Z;2023-07-03T01:00:00Z;;;
EMMA;2023-07-03T00:00:00Z;2023-07-03T02:00:00Z;C-NMS;2023-07-03T00:00:00Z;2023-07-03T03:00:00Z;;;
EMMA;2023-07-03T08:00:00Z;2023-07-03T10:00:00Z;Zabbix;2023-07-03T05:00:00Z;2023-07-03T13:00:00Z;;;
EMMA;2023-07-03T08:00:00Z;2023-07-03T10:00:00Z;DICA;2023-07-03T07:00:00Z;2023-07-03T09:00:00Z;;;
EMMA;2023-07-03T08:00:00Z;2023-07-03T10:00:00Z;EML;2023-07-03T07:00:00Z;2023-07-03T11:00:00Z;;;
EMMA;2023-07-03T08:00:00Z;2023-07-03T10:00:00Z;SDH;2023-07-03T07:00:00Z;2023-07-03T11:00:00Z;;;
EMMA;2023-07-03T08:00:00Z;2023-07-03T10:00:00Z;SkyWalker;2023-07-03T07:00:00Z;2023-07-03T12:00:00Z;;;
EMMA;2023-07-03T08:00:00Z;2023-07-03T10:00:00Z;LucentOMS;2023-07-03T07:00:00Z;2023-07-03T13:00:00Z;;;
EMMA;2023-07-03T08:00:00Z;2023-07-03T10:00:00Z;vRealize;2023-07-03T07:00:00Z;2023-07-03T13:00:00Z;;;
EMMA;2023-07-03T08:00:00Z;2023-07-03T10:00:00Z;SCOM;2023-07-03T08:00:00Z;2023-07-03T10:00:00Z;;;
EMMA;2023-07-03T08:00:00Z;2023-07-03T10:00:00Z;CA_Spectrum;2023-07-03T08:00:00Z;2023-07-03T11:00:00Z;;;
EMMA;2023-07-03T08:00:00Z;2023-07-03T10:00:00Z;NFM-P;2023-07-03T08:00:00Z;2023-07-03T11:00:00Z;;;
EMMA;2023-07-03T08:00:00Z;2023-07-03T10:00:00Z;StruxureWare;2023-07-03T09:00:00Z;2023-07-03T11:00:00Z;;;
EMMA;2023-07-03T08:00:00Z;2023-07-03T10:00:00Z;NetAct;2023-07-03T09:00:00Z;2023-07-03T12:00:00Z;;;
EMMA;2023-07-03T08:00:00Z;2023-07-03T10:00:00Z;UNEM;2023-07-03T09:00:00Z;2023-07-03T13:00:00Z;;;
EMMA;2023-07-03T08:00:00Z;2023-07-03T10:00:00Z;DataLines;2023-07-03T09:00:00Z;2023-07-03T13:00:00Z;;;
EMMA;2023-07-03T08:00:00Z;2023-07-03T10:00:00Z;C-NMS;2023-07-03T10:00:00Z;2023-07-03T12:00:00Z;;;
EMMA;2023-07-03T14:00:00Z;2023-07-03T18:00:00Z;Stonebranch;2023-07-03T11:00:00Z;2023-07-03T14:00:00Z;;;
EMMA;2023-07-03T14:00:00Z;2023-07-03T18:00:00Z;CA_Spectrum;2023-07-03T14:00:00Z;2023-07-03T16:00:00Z;;;
EMMA;2023-07-03T14:00:00Z;2023-07-03T18:00:00Z;Stonebranch;2023-07-03T17:00:00Z;2023-07-03T19:00:00Z;;;
EMMA;2023-07-03T14:00:00Z;2023-07-03T18:00:00Z;SCOM;2023-07-03T17:00:00Z;2023-07-04T02:00:00Z;;;
EMMA;2023-07-03T14:00:00Z;2023-07-03T18:00:00Z;DICA;2023-07-03T18:00:00Z;2023-07-03T20:00:00Z;;;
EMMA;2023-07-03T19:00:00Z;2023-07-03T23:00:00Z;Stonebranch;2023-07-03T17:00:00Z;2023-07-03T19:00:00Z;;;
EMMA;2023-07-03T19:00:00Z;2023-07-03T23:00:00Z;SCOM;2023-07-03T17:00:00Z;2023-07-04T02:00:00Z;;;
EMMA;2023-07-03T19:00:00Z;2023-07-03T23:00:00Z;DICA;2023-07-03T18:00:00Z;2023-07-03T20:00:00Z;;;
EMMA;2023-07-03T19:00:00Z;2023-07-03T23:00:00Z;CA_Spectrum;2023-07-03T19:00:00Z;2023-07-04T00:00:00Z;;;
EMMA;2023-07-03T19:00:00Z;2023-07-03T23:00:00Z;MileStone;2023-07-03T20:00:00Z;2023-07-04T00:00:00Z;;;
EMMA;2023-07-03T19:00:00Z;2023-07-03T23:00:00Z;Impact;2023-07-03T20:00:00Z;2023-07-04T00:00:00Z;;;
EMMA;2023-07-03T19:00:00Z;2023-07-03T23:00:00Z;DICA;2023-07-03T22:00:00Z;2023-07-04T00:00:00Z;;;
EMMA;2023-07-03T19:00:00Z;2023-07-03T23:00:00Z;Zabbix;2023-07-03T22:00:00Z;2023-07-04T02:00:00Z;;;
EMMA;2023-07-03T19:00:00Z;2023-07-03T23:00:00Z;HA;2023-07-03T23:00:00Z;2023-07-04T01:00:00Z;;;
EMMA;2023-07-04T00:00:00Z;2023-07-04T02:00:00Z;SCOM;2023-07-03T17:00:00Z;2023-07-04T02:00:00Z;;;
EMMA;2023-07-04T00:00:00Z;2023-07-04T02:00:00Z;CA_Spectrum;2023-07-03T19:00:00Z;2023-07-04T00:00:00Z;;;
EMMA;2023-07-04T00:00:00Z;2023-07-04T02:00:00Z;MileStone;2023-07-03T20:00:00Z;2023-07-04T00:00:00Z;;;
EMMA;2023-07-04T00:00:00Z;2023-07-04T02:00:00Z;Impact;2023-07-03T20:00:00Z;2023-07-04T00:00:00Z;;;
EMMA;2023-07-04T00:00:00Z;2023-07-04T02:00:00Z;DICA;2023-07-03T22:00:00Z;2023-07-04T00:00:00Z;;;
EMMA;2023-07-04T00:00:00Z;2023-07-04T02:00:00Z;Zabbix;2023-07-03T22:00:00Z;2023-07-04T02:00:00Z;;;
EMMA;2023-07-04T00:00:00Z;2023-07-04T02:00:00Z;HA;2023-07-03T23:00:00Z;2023-07-04T01:00:00Z;;;
EMMA;2023-07-04T00:00:00Z;2023-07-04T02:00:00Z;C-NMS;2023-07-04T00:00:00Z;2023-07-04T03:00:00Z;;;
EMMA;2023-07-04T00:00:00Z;2023-07-04T02:00:00Z;Stonebranch;2023-07-04T00:00:00Z;2023-07-04T04:00:00Z;;;
EMMA;2023-07-04T08:00:00Z;2023-07-04T10:00:00Z;DICA;2023-07-04T04:00:00Z;2023-07-04T10:00:00Z;;;
EMMA;2023-07-04T08:00:00Z;2023-07-04T10:00:00Z;DCMS;2023-07-04T06:00:00Z;2023-07-04T08:00:00Z;;;
EMMA;2023-07-04T08:00:00Z;2023-07-04T10:00:00Z;SCOM;2023-07-04T07:00:00Z;2023-07-04T10:00:00Z;;;
EMMA;2023-07-04T08:00:00Z;2023-07-04T10:00:00Z;CA_Spectrum;2023-07-04T07:00:00Z;2023-07-04T11:00:00Z;;;
EMMA;2023-07-04T08:00:00Z;2023-07-04T10:00:00Z;vRealize;2023-07-04T07:00:00Z;2023-07-04T12:00:00Z;;;
EMMA;2023-07-04T08:00:00Z;2023-07-04T10:00:00Z;UNEM;2023-07-04T08:00:00Z;2023-07-04T11:00:00Z;;;
EMMA;2023-07-04T08:00:00Z;2023-07-04T10:00:00Z;LucentOMS;2023-07-04T08:00:00Z;2023-07-04T12:00:00Z;;;
EMMA;2023-07-04T08:00:00Z;2023-07-04T10:00:00Z;NetAct;2023-07-04T08:00:00Z;2023-07-04T12:00:00Z;;;
EMMA;2023-07-04T08:00:00Z;2023-07-04T10:00:00Z;NFM-P;2023-07-04T08:00:00Z;2023-07-04T12:00:00Z;;;
EMMA;2023-07-04T08:00:00Z;2023-07-04T10:00:00Z;EML;2023-07-04T08:00:00Z;2023-07-04T12:00:00Z;;;
EMMA;2023-07-04T08:00:00Z;2023-07-04T10:00:00Z;SDH;2023-07-04T08:00:00Z;2023-07-04T12:00:00Z;;;
EMMA;2023-07-04T08:00:00Z;2023-07-04T10:00:00Z;Zabbix;2023-07-04T09:00:00Z;2023-07-04T11:00:00Z;;;
EMMA;2023-07-04T08:00:00Z;2023-07-04T10:00:00Z;local6;2023-07-04T09:00:00Z;2023-07-04T11:00:00Z;;;
EMMA;2023-07-04T08:00:00Z;2023-07-04T10:00:00Z;StruxureWare;2023-07-04T09:00:00Z;2023-07-04T13:00:00Z;;;
EMMA;2023-07-04T08:00:00Z;2023-07-04T10:00:00Z;SkyWalker;2023-07-04T10:00:00Z;2023-07-04T12:00:00Z;;;
EMMA;2023-07-10T10:00:00Z;2023-07-10T12:00:00Z;SCOM;2023-07-10T07:00:00Z;2023-07-10T14:00:00Z;;;
EMMA;2023-07-10T10:00:00Z;2023-07-10T12:00:00Z;NetAct;2023-07-10T07:00:00Z;2023-07-10T16:00:00Z;;;
EMMA;2023-07-10T10:00:00Z;2023-07-10T12:00:00Z;EML;2023-07-10T08:00:00Z;2023-07-10T10:00:00Z;;;
EMMA;2023-07-10T10:00:00Z;2023-07-10T12:00:00Z;SDH;2023-07-10T08:00:00Z;2023-07-10T10:00:00Z;;;
EMMA;2023-07-10T10:00:00Z;2023-07-10T12:00:00Z;LucentOMS;2023-07-10T08:00:00Z;2023-07-10T11:00:00Z;;;
EMMA;2023-07-10T10:00:00Z;2023-07-10T12:00:00Z;NFM-P;2023-07-10T08:00:00Z;2023-07-10T13:00:00Z;;;
EMMA;2023-07-10T10:00:00Z;2023-07-10T12:00:00Z;StruxureWare;2023-07-10T09:00:00Z;2023-07-10T12:00:00Z;;;
EMMA;2023-07-10T10:00:00Z;2023-07-10T12:00:00Z;MileStone;2023-07-10T10:00:00Z;2023-07-10T13:00:00Z;;;
EMMA;2023-07-10T10:00:00Z;2023-07-10T12:00:00Z;SkyWalker;2023-07-10T10:00:00Z;2023-07-10T14:00:00Z;;;
EMMA;2023-07-10T10:00:00Z;2023-07-10T12:00:00Z;CA_Spectrum;2023-07-10T10:00:00Z;2023-07-10T16:00:00Z;;;
EMMA;2023-07-10T10:00:00Z;2023-07-10T12:00:00Z;vRealize;2023-07-10T10:00:00Z;2023-07-10T16:00:00Z;;;
EMMA;2023-07-10T10:00:00Z;2023-07-10T12:00:00Z;DICA;2023-07-10T12:00:00Z;2023-07-10T14:00:00Z;;;
EMMA;2023-07-10T10:00:00Z;2023-07-10T12:00:00Z;EML;2023-07-10T12:00:00Z;2023-07-10T14:00:00Z;;;
EMMA;2023-07-10T10:00:00Z;2023-07-10T12:00:00Z;SDH;2023-07-10T12:00:00Z;2023-07-10T14:00:00Z;;;
EMMA;2023-07-10T10:00:00Z;2023-07-10T12:00:00Z;LucentOMS;2023-07-10T12:00:00Z;2023-07-10T16:00:00Z;;;
EMMA;2023-07-10T10:00:00Z;2023-07-10T12:00:00Z;UNEM;2023-07-10T12:00:00Z;2023-07-10T16:00:00Z;;;
EMMA;2023-07-11T07:00:00Z;2023-07-11T09:00:00Z;CA_Spectrum;2023-07-11T04:00:00Z;2023-07-11T11:00:00Z;;;
EMMA;2023-07-11T07:00:00Z;2023-07-11T09:00:00Z;SCOM;2023-07-11T07:00:00Z;2023-07-11T10:00:00Z;;;
EMMA;2023-07-11T07:00:00Z;2023-07-11T09:00:00Z;MileStone;2023-07-11T07:00:00Z;2023-07-11T10:00:00Z;;;
EMMA;2023-07-11T07:00:00Z;2023-07-11T09:00:00Z;NFM-P;2023-07-11T07:00:00Z;2023-07-11T11:00:00Z;;;
EMMA;2023-07-11T07:00:00Z;2023-07-11T09:00:00Z;NetAct;2023-07-11T07:00:00Z;2023-07-11T12:00:00Z;;;
EMMA;2023-07-11T07:00:00Z;2023-07-11T09:00:00Z;Zabbix;2023-07-11T07:00:00Z;2023-07-11T15:00:00Z;;;
EMMA;2023-07-11T07:00:00Z;2023-07-11T09:00:00Z;C-NMS;2023-07-11T08:00:00Z;2023-07-11T12:00:00Z;;;
EMMA;2023-07-11T07:00:00Z;2023-07-11T09:00:00Z;EML;2023-07-11T08:00:00Z;2023-07-11T12:00:00Z;;;
EMMA;2023-07-11T07:00:00Z;2023-07-11T09:00:00Z;SDH;2023-07-11T08:00:00Z;2023-07-11T12:00:00Z;;;
EMMA;2023-07-11T07:00:00Z;2023-07-11T09:00:00Z;LucentOMS;2023-07-11T08:00:00Z;2023-07-11T13:00:00Z;;;
EMMA;2023-07-11T07:00:00Z;2023-07-11T09:00:00Z;SkyWalker;2023-07-11T08:00:00Z;2023-07-11T14:00:00Z;;;
EMMA;2023-07-11T07:00:00Z;2023-07-11T09:00:00Z;vRealize;2023-07-11T08:00:00Z;2023-07-11T16:00:00Z;;;
EMMA;2023-07-11T07:00:00Z;2023-07-11T09:00:00Z;Impact;2023-07-11T09:00:00Z;2023-07-11T13:00:00Z;;;
EMMA;2023-07-11T23:00:00Z;2023-07-12T03:00:00Z;MileStone;2023-07-11T22:00:00Z;2023-07-12T00:00:00Z;;;
EMMA;2023-07-11T23:00:00Z;2023-07-12T03:00:00Z;SCOM;2023-07-11T22:00:00Z;2023-07-12T01:00:00Z;;;
EMMA;2023-07-11T23:00:00Z;2023-07-12T03:00:00Z;HA;2023-07-11T23:00:00Z;2023-07-12T01:00:00Z;;;
EMMA;2023-07-11T23:00:00Z;2023-07-12T03:00:00Z;Zabbix;2023-07-11T23:00:00Z;2023-07-12T03:00:00Z;;;
EMMA;2023-07-11T23:00:00Z;2023-07-12T03:00:00Z;C-NMS;2023-07-12T00:00:00Z;2023-07-12T03:00:00Z;;;
EMMA;2023-07-11T23:00:00Z;2023-07-12T03:00:00Z;Stonebranch;2023-07-12T01:00:00Z;2023-07-12T03:00:00Z;;;
EMMA;2023-07-19T00:00:00Z;2023-07-19T02:00:00Z;LucentOMS;2023-07-18T21:00:00Z;2023-07-19T01:00:00Z;;;
EMMA;2023-07-19T00:00:00Z;2023-07-19T02:00:00Z;SCOM;2023-07-18T22:00:00Z;2023-07-19T01:00:00Z;;;
EMMA;2023-07-19T00:00:00Z;2023-07-19T02:00:00Z;Zabbix;2023-07-18T22:00:00Z;2023-07-19T01:00:00Z;;;
EMMA;2023-07-19T00:00:00Z;2023-07-19T02:00:00Z;HA;2023-07-18T23:00:00Z;2023-07-19T01:00:00Z;;;
EMMA;2023-07-19T00:00:00Z;2023-07-19T02:00:00Z;C-NMS;2023-07-19T00:00:00Z;2023-07-19T03:00:00Z;;;
EMMA;2023-07-19T00:00:00Z;2023-07-19T02:00:00Z;MileStone;2023-07-19T00:00:00Z;2023-07-19T04:00:00Z;;;
EMMA;2023-07-19T00:00:00Z;2023-07-19T02:00:00Z;Impact;2023-07-19T02:00:00Z;2023-07-19T04:00:00Z;;;
EMMA;2023-07-19T00:00:00Z;2023-07-19T02:00:00Z;NFM-P;2023-07-19T02:00:00Z;2023-07-19T05:00:00Z;;;
EMMA;2023-08-02T00:00:00Z;2023-08-02T02:00:00Z;HA;2023-08-01T23:00:00Z;2023-08-02T01:00:00Z;;;
EMMA;2023-08-02T00:00:00Z;2023-08-02T02:00:00Z;SCOM;2023-08-01T23:00:00Z;2023-08-02T02:00:00Z;;;
EMMA;2023-08-02T00:00:00Z;2023-08-02T02:00:00Z;Zabbix;2023-08-01T23:00:00Z;2023-08-02T05:00:00Z;;;
EMMA;2023-08-02T00:00:00Z;2023-08-02T02:00:00Z;C-NMS;2023-08-02T00:00:00Z;2023-08-02T03:00:00Z;;;
EMMA;2023-08-02T00:00:00Z;2023-08-02T02:00:00Z;Stonebranch;2023-08-02T01:00:00Z;2023-08-02T04:00:00Z;;;
EMMA;2023-08-06T09:00:00Z;2023-08-06T11:00:00Z;SCOM;2023-08-06T07:00:00Z;2023-08-06T11:00:00Z;;;
EMMA;2023-08-06T09:00:00Z;2023-08-06T11:00:00Z;CA_Spectrum;2023-08-06T08:00:00Z;2023-08-06T10:00:00Z;;;
EMMA;2023-08-06T09:00:00Z;2023-08-06T11:00:00Z;MileStone;2023-08-06T08:00:00Z;2023-08-06T10:00:00Z;;;
EMMA;2023-08-06T09:00:00Z;2023-08-06T11:00:00Z;StruxureWare;2023-08-06T08:00:00Z;2023-08-06T10:00:00Z;;;
EMMA;2023-08-06T09:00:00Z;2023-08-06T11:00:00Z;UNEM;2023-08-06T09:00:00Z;2023-08-06T11:00:00Z;;;
EMMA;2023-08-06T09:00:00Z;2023-08-06T11:00:00Z;NetAct;2023-08-06T09:00:00Z;2023-08-06T11:00:00Z;;;
EMMA;2023-08-13T10:00:00Z;2023-08-13T12:00:00Z;LucentOMS;2023-08-13T08:00:00Z;2023-08-13T10:00:00Z;;;
EMMA;2023-08-13T10:00:00Z;2023-08-13T12:00:00Z;SCOM;2023-08-13T08:00:00Z;2023-08-13T10:00:00Z;;;
EMMA;2023-08-13T10:00:00Z;2023-08-13T12:00:00Z;CA_Spectrum;2023-08-13T10:00:00Z;2023-08-13T12:00:00Z;;;
EMMA;2023-08-13T10:00:00Z;2023-08-13T12:00:00Z;SCOM;2023-08-13T12:00:00Z;2023-08-13T14:00:00Z;;;
EMMA;2023-08-18T05:00:00Z;2023-08-18T07:00:00Z;CA_Spectrum;2023-08-18T03:00:00Z;2023-08-18T12:00:00Z;;;
EMMA;2023-08-18T05:00:00Z;2023-08-18T07:00:00Z;HA;2023-08-18T04:00:00Z;2023-08-18T06:00:00Z;;;
EMMA;2023-08-18T05:00:00Z;2023-08-18T07:00:00Z;Zabbix;2023-08-18T05:00:00Z;2023-08-18T07:00:00Z;;;
EMMA;2023-08-18T05:00:00Z;2023-08-18T07:00:00Z;MileStone;2023-08-18T05:00:00Z;2023-08-18T07:00:00Z;;;
EMMA;2023-08-18T05:00:00Z;2023-08-18T07:00:00Z;NetAct;2023-08-18T05:00:00Z;2023-08-18T07:00:00Z;;;
EMMA;2023-08-18T05:00:00Z;2023-08-18T07:00:00Z;Ping;2023-08-18T05:00:00Z;2023-08-18T07:00:00Z;;;
EMMA;2023-08-18T05:00:00Z;2023-08-18T07:00:00Z;Impact;2023-08-18T05:00:00Z;2023-08-18T07:00:00Z;;;
EMMA;2023-08-18T05:00:00Z;2023-08-18T07:00:00Z;StruxureWare;2023-08-18T05:00:00Z;2023-08-18T07:00:00Z;;;
EMMA;2023-08-18T05:00:00Z;2023-08-18T07:00:00Z;DICA;2023-08-18T06:00:00Z;2023-08-18T08:00:00Z;;;
EMMA;2023-08-18T05:00:00Z;2023-08-18T07:00:00Z;SCOM;2023-08-18T07:00:00Z;2023-08-18T09:00:00Z;;;
EMMA;2023-08-23T05:00:00Z;2023-08-23T07:00:00Z;Zabbix;2023-08-23T03:00:00Z;2023-08-23T05:00:00Z;;;
EMMA;2023-08-23T05:00:00Z;2023-08-23T07:00:00Z;HA;2023-08-23T04:00:00Z;2023-08-23T06:00:00Z;;;
EMMA;2023-08-23T05:00:00Z;2023-08-23T07:00:00Z;MileStone;2023-08-23T05:00:00Z;2023-08-23T07:00:00Z;;;
EMMA;2023-08-23T05:00:00Z;2023-08-23T07:00:00Z;NetAct;2023-08-23T05:00:00Z;2023-08-23T07:00:00Z;;;
EMMA;2023-08-23T05:00:00Z;2023-08-23T07:00:00Z;Ping;2023-08-23T05:00:00Z;2023-08-23T07:00:00Z;;;
EMMA;2023-08-23T05:00:00Z;2023-08-23T07:00:00Z;StruxureWare;2023-08-23T05:00:00Z;2023-08-23T07:00:00Z;;;
EMMA;2023-08-23T05:00:00Z;2023-08-23T07:00:00Z;CA_Spectrum;2023-08-23T05:00:00Z;2023-08-23T08:00:00Z;;;
EMMA;2023-08-23T05:00:00Z;2023-08-23T07:00:00Z;SCOM;2023-08-23T07:00:00Z;2023-08-23T09:00:00Z;;;
EMMA;2023-08-23T05:00:00Z;2023-08-23T07:00:00Z;UNEM;2023-08-23T07:00:00Z;2023-08-23T10:00:00Z;;;
EMMA;2023-08-23T05:00:00Z;2023-08-23T07:00:00Z;NFM-P;2023-08-23T07:00:00Z;2023-08-23T12:00:00Z;;;
EMMA;2023-08-23T05:00:00Z;2023-08-23T07:00:00Z;Zabbix;2023-08-23T07:00:00Z;2023-08-23T13:00:00Z;;;
EMMA;2023-08-23T23:00:00Z;2023-08-24T01:00:00Z;Zabbix;2023-08-23T21:00:00Z;2023-08-24T01:00:00Z;;;
EMMA;2023-08-23T23:00:00Z;2023-08-24T01:00:00Z;HA;2023-08-23T23:00:00Z;2023-08-24T01:00:00Z;;;
EMMA;2023-08-23T23:00:00Z;2023-08-24T01:00:00Z;SCOM;2023-08-23T23:00:00Z;2023-08-24T02:00:00Z;;;
EMMA;2023-08-23T23:00:00Z;2023-08-24T01:00:00Z;C-NMS;2023-08-24T00:00:00Z;2023-08-24T03:00:00Z;;;
EMMA;2023-08-23T23:00:00Z;2023-08-24T01:00:00Z;Stonebranch;2023-08-24T00:00:00Z;2023-08-24T03:00:00Z;;;
EMMA;2023-09-05T08:00:00Z;2023-09-05T10:00:00Z;CA_Spectrum;2023-09-05T05:00:00Z;2023-09-05T11:00:00Z;;;
EMMA;2023-09-05T08:00:00Z;2023-09-05T10:00:00Z;StruxureWare;2023-09-05T06:00:00Z;2023-09-05T10:00:00Z;;;
EMMA;2023-09-05T08:00:00Z;2023-09-05T10:00:00Z;NetAct;2023-09-05T06:00:00Z;2023-09-05T12:00:00Z;;;
EMMA;2023-09-05T08:00:00Z;2023-09-05T10:00:00Z;LucentOMS;2023-09-05T07:00:00Z;2023-09-05T14:00:00Z;;;
EMMA;2023-09-05T08:00:00Z;2023-09-05T10:00:00Z;SCOM;2023-09-05T07:00:00Z;2023-09-05T14:00:00Z;;;
EMMA;2023-09-05T08:00:00Z;2023-09-05T10:00:00Z;HA;2023-09-05T08:00:00Z;2023-09-05T11:00:00Z;;;
EMMA;2023-09-05T08:00:00Z;2023-09-05T10:00:00Z;NFM-P;2023-09-05T08:00:00Z;2023-09-05T12:00:00Z;;;
EMMA;2023-09-05T08:00:00Z;2023-09-05T10:00:00Z;Zabbix;2023-09-05T09:00:00Z;2023-09-05T13:00:00Z;;;
EMMA;2023-09-11T23:00:00Z;2023-09-12T01:00:00Z;C-NMS;2023-09-11T22:00:00Z;2023-09-12T00:00:00Z;;;
EMMA;2023-09-11T23:00:00Z;2023-09-12T01:00:00Z;NFM-P;2023-09-11T22:00:00Z;2023-09-12T00:00:00Z;;;
EMMA;2023-09-11T23:00:00Z;2023-09-12T01:00:00Z;EML;2023-09-11T22:00:00Z;2023-09-12T00:00:00Z;;;
EMMA;2023-09-11T23:00:00Z;2023-09-12T01:00:00Z;ADVA;2023-09-11T22:00:00Z;2023-09-12T00:00:00Z;;;
EMMA;2023-09-11T23:00:00Z;2023-09-12T01:00:00Z;Zabbix;2023-09-11T22:00:00Z;2023-09-12T01:00:00Z;;;
EMMA;2023-09-11T23:00:00Z;2023-09-12T01:00:00Z;CA_Spectrum;2023-09-11T22:00:00Z;2023-09-12T01:00:00Z;;;
EMMA;2023-09-11T23:00:00Z;2023-09-12T01:00:00Z;NetAct;2023-09-11T22:00:00Z;2023-09-12T01:00:00Z;;;
EMMA;2023-09-11T23:00:00Z;2023-09-12T01:00:00Z;LucentOMS;2023-09-11T22:00:00Z;2023-09-12T02:00:00Z;;;
EMMA;2023-09-11T23:00:00Z;2023-09-12T01:00:00Z;SDH;2023-09-11T22:00:00Z;2023-09-12T02:00:00Z;;;
EMMA;2023-09-11T23:00:00Z;2023-09-12T01:00:00Z;SCOM;2023-09-11T23:00:00Z;2023-09-12T01:00:00Z;;;
EMMA;2023-09-11T23:00:00Z;2023-09-12T01:00:00Z;HA;2023-09-11T23:00:00Z;2023-09-12T01:00:00Z;;;
EMMA;2023-09-11T23:00:00Z;2023-09-12T01:00:00Z;StruxureWare;2023-09-11T23:00:00Z;2023-09-12T01:00:00Z;;;
EMMA;2023-09-11T23:00:00Z;2023-09-12T01:00:00Z;C-NMS;2023-09-12T01:00:00Z;2023-09-12T03:00:00Z;;;
